,total_freight,category_demand_mean,category_demand_std,demand,unique_orders,category_demand_median,demand_momentum_3m,unique_products,demand_std_3,seller_concentration,demand_vs_category_avg,category_demand_max,unique_sellers,sales_momentum_3m,demand_std_6,price_min,demand_lag_1,price_std_3,price_growth_1m,demand_acceleration,sales_growth_1m,demand_std_12,items_per_order,price_max,sales_lag_1,demand_lag_3,avg_freight,demand_lag_2,unique_customers,demand_trend_3m,price_std_6,demand_volatility_6m,price_to_freight_ratio,product_diversity_index,total_sales,price_std_12,demand_growth_3m,month_cos,price_vs_category_avg,month_num,price_lag_3,price_volatility_6m,demand_min_3,ma_2,demand_momentum_12m,demand_growth_1m,ma_6,ma_12,price_lag_2,sales_lag_3,avg_items_per_product,price_lag_1,ema_0.3,category_avg_price_std,price_std,sales_lag_6,price_lag_6,avg_price,demand_max_3,sales_ma_6,sales_lag_2,demand_lag_6,ema_0.7,sales_ma_3,demand_min_6,sales_ma_12,sales_ma_2,price_ma_12,sales_per_order,ema_0.5,freight_to_sales_ratio,ma_3,demand_max_6,price_ma_6,price_ma_2,demand_min_12,month_sin,sales_lag_12,price_ma_3,conversion_rate,price_lag_12,demand_lag_12,is_october,avg_order_value,demand_growth_12m,seasonal_difference_12m,quarter_cos,category_avg_price_mean,profit_margin_estimate,customer_loyalty_index,seasonal_ratio_12m,demand_max_12,is_end_quarter,quarter,year,is_november,is_may,quarter_sin,is_august,demand_next_month
ema_0.3,0.939050573500833,0.7897535009610337,0.771253544571764,0.9414754911412192,0.9419303330074196,0.7876574620811699,0.1745086485328526,0.9365674673839218,0.7707703722281718,0.513593449038853,0.2387057951160171,0.7766614466651754,0.8753540719291697,0.16702819388649717,0.8790394203696131,-0.1268866591259487,0.9763140254378488,-0.15546411167812008,-0.06492188315618082,-0.0007293515001245277,-0.06729922396772346,0.951232271264517,0.24792351619200936,0.40880650094754584,0.9091952870727552,0.9696050643846064,-0.08179060392706468,0.9773333436090256,0.9419303330074196,0.17450864853285264,-0.16941516123349162,-0.0032050072541823967,-0.02604177905258941,-0.1179514881369579,0.877057030300518,-0.15737200893309608,-0.04559055254945322,-0.050742717535633995,-0.026008117547090967,0.013101446916318453,-0.011150571646351729,-0.15181944283670035,0.9853180707947667,0.9917675173397816,0.7379564758281414,-0.10737550862688564,0.9954569799088776,0.9885122366646347,-0.03458929689892565,0.9079173638232817,0.3284934913492456,-0.060076644810685795,1.0,-0.2046265178369066,0.042979341187776375,0.8588638712380738,0.04650866075909888,-0.08513265355035758,0.9865145788018254,0.9387611008559087,0.9112902101543181,0.9123554618175667,0.9905301246496669,0.9339393131050411,0.9551094934464477,0.9318657573308831,0.9265112789256171,-0.05755192215504997,-0.04277917199430286,0.9971360322764877,-0.10909676954820054,0.9967770855011068,0.9858673524502443,-0.06432131161393394,-0.06445547337211027,0.7967681984628558,0.016378966093432423,0.7309485515761325,-0.06544487363783691,0.40004480034419687,0.20354390070603412,0.7612278348192574,-0.05645729264579352,-0.04277917199430286,0.12755933689120272,0.7379564758281414,-0.03966107104905736,-0.0919973613966793,0.10909676955447883,0.40004480034419687,0.1360121767863397,0.9857039701738334,0.03172133901276393,0.005581328892673932,0.23878237073690056,0.0006533366946525927,0.021073640656469765,-0.025709209181862237,-0.025494552513998802,0.9188217451904732
category_avg_price_std,-0.2032412808879144,-0.2526419025511967,-0.23636665594282089,-0.21001426644017332,-0.20786436309919037,-0.2485754118823859,-0.07655922234254109,-0.22776082385168622,-0.17777006683362795,-0.014083361610855145,-0.0012166027692472044,-0.24951523006244,-0.23922245013739088,-0.05242960121715727,-0.1998672225310366,0.5669591356807695,-0.20326152128088043,0.5632474771136411,0.08650970026338223,0.015588309239528184,0.02437707252098995,-0.20756403008012128,-0.08910863310318284,0.23834023480439268,-0.08662607488786496,-0.1908258410533914,0.31115467679897174,-0.19673759455652653,-0.20786436309919037,-0.07655922234254119,0.6996643026589436,0.06591877682244007,0.09935144715381795,-0.10022582253958669,-0.08892146987286967,0.78807852981779,0.029869080557922957,-0.0026898014376358936,0.00602008376615379,-0.0030838984925035985,0.5448926665069591,0.20965135605976568,-0.1945578642826614,-0.20341045557386736,-0.1109873275919845,0.05645917536554317,-0.20018526455663055,-0.2051754642078183,0.5806963430931873,-0.0808098672794308,0.05274032809387346,0.6345857671713061,-0.2046265178369066,1.0,0.33817737613626314,-0.07364544690615192,0.43895880550256056,0.6809238358660251,-0.20402331458131318,-0.07830648141926849,-0.08366258121501063,-0.1725727444257037,-0.204232417222378,-0.08553564423559852,-0.1801732472851761,-0.06524039261120096,-0.0863366912844162,0.7431292899422065,0.6740222234480057,-0.2042385323488903,-0.10766590036409178,-0.2024372021187908,-0.2025685015404912,0.7187796095535681,0.6738621334073605,-0.15042665422816057,-0.008510036372650895,-0.10806325605768954,0.6911235458840245,-0.12056582859029814,0.06903103232436211,-0.1351759760142587,-0.024110402154189338,0.6740222234480057,-0.030752586722586458,-0.11098732759198451,-0.008360160190338368,0.8986944752693261,0.10766590038943553,-0.12056582859029814,-0.03258117861957637,-0.20165637646945878,-0.005358592618674052,-0.0031353512543789526,0.06286713748267264,0.001845584352532922,0.007663831189911359,-0.010917492258096257,0.010593994351141523,-0.21738713801377924
price_std,0.06403184481347741,0.07536320604099837,0.08837720324859333,0.04218938548283284,0.04980219905188726,0.07303543966340147,0.008624785761697252,0.04848266717939172,0.033947260731703,0.059017008588232396,0.03965971985895566,0.07983274793282383,0.08828155119282072,0.136627074781196,0.04384194403038781,0.0034931486832587844,0.04054052599919234,0.23546075553676898,0.13276560571051593,0.026550894151666397,0.1115949708465011,0.04965071610636518,0.12210619453795862,0.7671318218712725,0.13055939194117133,0.039285615459336856,0.3485002402493602,0.03993768412407723,0.04980219905188726,0.008624785761697288,0.2660603528006999,0.025066402872873834,0.05493956384200147,0.1785062251505184,0.1724071062588416,0.3323968635056169,0.016335635417756816,-0.0467107546353183,0.5119808648629351,-0.008203837350282656,0.32790257531596423,0.08718721520505766,0.03963465130550224,0.04079583634410302,0.024357557332631834,0.024923073512539546,0.04321786263028907,0.045225176104091415,0.29088173367000647,0.10603764722150165,0.0756805250308793,0.3169166604311018,0.042979341187776375,0.33817737613626314,1.0,0.10721600490755462,0.26729135699695467,0.5288220334682557,0.04086365020816331,0.12546094476572228,0.1187711957236352,0.03887701081805756,0.04108886548368811,0.12314650155478067,0.037599005957377106,0.14076551521696087,0.12731435690511525,0.32475979916390363,0.6436219296224917,0.04177905496991173,-0.3226784231346685,0.04117011913097661,0.04243307671895496,0.3152395725366112,0.3158375626276851,0.03585311064277012,0.025628010248145438,0.07006448743543996,0.32438915553061537,0.2834868484573175,0.13451214632462746,0.03626506389889806,0.008660171170846654,0.6436219296224917,0.002778345956926729,0.024357557332631834,-0.03834159855920336,0.38291139054401707,0.3226784231590695,0.2834868484573175,0.004326036460352371,0.04383271364869588,-0.026162335365051515,-0.0014918900243633987,0.07482415812157214,-0.007495841162838759,0.052653074731471315,-0.006584007895741947,-0.03840564425458486,0.04786096726380055
sales_lag_6,0.7937903372897557,0.5978644590866934,0.5921350883151848,0.7875905639298197,0.7991971655908933,0.5999651800069417,0.08445195907330731,0.7691587467117095,0.5715901913322293,0.42912766075720865,0.23815315859220249,0.5913700670052944,0.7442792467288466,0.11454792523281526,0.6696902777343255,-0.07376029853081034,0.7984126084249991,-0.10579084068319426,-0.055278869335695556,0.01888291430893773,-0.05741249352147229,0.7639572133268956,0.20066768902344526,0.4270105573508096,0.8209904036612972,0.8439216586552442,-0.011263323821377184,0.8309453512125167,0.7991971655908933,0.08445195907330723,-0.09978366948461934,-0.010437963544963787,-0.013269991954858288,-0.11795416847710763,0.8131957804289218,-0.04687411086688428,-0.07464612121585691,-0.055810668151377835,-0.032344974212697136,0.03388089112885556,0.05466513264456965,-0.09813376354727125,0.8507754019647236,0.8267689054443501,0.6530237035142952,-0.09113409819319634,0.8819255884958198,0.8778159833024762,0.02633183231065501,0.8653510229139786,0.29268412706178154,0.009003065249901823,0.8588638712380738,-0.07364544690615192,0.10721600490755462,1.0,0.1821411774346705,-0.00856847549776755,0.817599516620398,0.9242411591327819,0.8534366146202872,0.9282608293538899,0.8216834742196105,0.8684508488702575,0.8985029495259619,0.9202321292395929,0.8518490836473844,0.04379648975096424,0.050600369472697644,0.8395699814258373,-0.12436814996366094,0.8423296415018979,0.8443319850459876,0.020273161219807604,0.004675072941182167,0.7908172799021516,-0.015588983736574549,0.8096757293056747,0.004431431543341281,0.330976485369733,0.26463666991676943,0.7745109482873029,-0.04604793635121785,0.050600369472697644,0.09998327376960683,0.6530237035142952,-0.027346871035910297,0.045080983609959956,0.12436814997285588,0.330976485369733,0.10920888349504655,0.8466506087042626,-0.0054344275333628655,0.03264191653643134,0.3004231587413013,0.035368602983826714,0.0656398219650199,-0.051809007081158466,-0.03959687922945762,0.748023238925181
price_lag_6,0.05179074410169199,-0.031313345323195726,-0.023733791935985637,0.03396111406165608,0.03791073017526695,-0.02980851533907106,-0.016064527587558795,0.028450578657315883,0.028271484801612123,0.1316678236602493,0.16028890024249037,-0.02801539609201389,0.031881615129524046,-0.12201420067730964,0.04057366557422324,0.1151880967711454,0.04283003385717887,0.15534814210669398,-0.049055299631701584,0.014598677182967094,-0.04939324889491888,0.04949486481437327,0.1161359489735726,0.23747074218143338,0.11859664214800526,0.05610883467411138,0.29344408324029486,0.049538506238713455,0.03791073017526695,-0.016064527587558757,0.4351019249501808,0.36719204373679243,0.001287090525378658,-0.044756312255099004,0.09765316483539133,0.5212254343613599,-0.052410035296918366,0.01570567412484427,-0.07562996671256718,0.08218665599606606,0.41718154394023144,0.34325221116090626,0.05029116567473551,0.046268542494628286,0.035305731440137565,-0.06537443044830459,0.04690491333127782,0.04326983336398748,0.37345764732571174,0.18970320122077636,0.18078521622856847,0.3000428521503615,0.04650866075909888,0.43895880550256056,0.26729135699695467,0.1821411774346705,1.0,0.22565605200779779,0.04710838286184427,0.16794305297820378,0.14086478156914634,0.050308756895733414,0.045283428453798555,0.150997078971902,0.04066903448918671,0.17762098744208324,0.13117386239007844,0.4720502091511,0.31793694305640596,0.04649768192121089,-0.12823880378319236,0.04900277360312037,0.04951215830063723,0.44477833675371004,0.33288967236320594,0.019107252221313032,-0.0686401336653159,0.05321282383931009,0.34249814625325253,0.1828972401977564,0.1558467642477594,0.027889638772796863,-0.013830987700293822,0.31793694305640596,0.022360042196183157,0.03530573144013756,0.04530734340676061,0.5013208827623524,0.12823880381337965,0.1828972401977564,0.02536832689532033,0.05067335996210359,0.03968416096629608,0.07878657784134765,0.22545413845689413,0.03771657170403285,-0.0332865344409225,-0.05472270148442854,-0.010943729380149298,0.030015979645271702
avg_price,-0.06735296588009801,-0.08461368801524902,-0.0779693864261234,-0.08940584923116333,-0.0873710698101244,-0.08156676908472785,-0.035097801708075506,-0.09330549898838823,-0.07474754967224954,0.014813743604455273,-0.06586616247545972,-0.08433765329535249,-0.08812497825611611,0.06919383269055314,-0.08596661022400115,0.8043142970504833,-0.08590650353094725,0.39982058713767404,0.14939451386589445,0.0021148361963089627,0.04450259358848482,-0.08731773217897414,-0.07050045203094685,0.4665853750064699,0.022078628041691778,-0.08137009609221166,0.4377513081989521,-0.08299530862596206,-0.0873710698101244,-0.03509780170807545,0.4514103962507569,-0.03321789619496469,0.14512722861892016,-0.006209991002887063,0.04413267782407202,0.4733879300333667,0.036395784277096534,0.008767994383046354,0.4757711515552946,-0.006277707492798419,0.4157366493086979,0.00811934983801513,-0.08266079313511179,-0.08590342963662444,-0.05752753135190694,0.03109494911869022,-0.08328058160532903,-0.08198449403610397,0.43307172087645096,-0.005668460376546656,0.015595393404297463,0.6339949701848016,-0.08513265355035758,0.6809238358660251,0.5288220334682557,-0.00856847549776755,0.22565605200779779,1.0,-0.08647925181365892,0.010705608010213245,0.010325658436742616,-0.07103385562347214,-0.08625910641710662,0.011282249944573535,-0.07432232661502679,0.025483183089013896,0.017575966919090254,0.6342755154854015,0.8945472715716354,-0.08597505189384579,-0.3174626948263531,-0.08567411872832141,-0.08647900984420356,0.6395824934435633,0.640183710955435,-0.05623808375978039,0.0008274747691316662,-0.031316684001260364,0.6464173280469508,-0.034330676810565605,0.028571010832355047,-0.05117070261273284,0.014620067956346502,0.8945472715716354,-0.028494638805777794,-0.05752753135190694,-0.0017913415340121198,0.75852082490466,0.3174626948507569,-0.034330676810565605,-0.02975428705783369,-0.08556750496041671,-0.02941557876054296,-1.0547730725258023e-05,-0.0032595966200877576,0.0036656868851182626,0.016329612543847103,0.004702996240707778,-0.025862946553863543,-0.08797373458618951
demand_max_3,0.9282138493694683,0.7897347533750031,0.7750585790861423,0.9354375688551363,0.9342394580010306,0.786046136021254,0.1867416020402089,0.9204641728615324,0.8535342826501409,0.5332480933211142,0.24338287279371887,0.7835102814057121,0.8541035838224523,0.1693808554620129,0.9157500688336103,-0.1278913821429071,0.9766524318147193,-0.1544856896532555,-0.06654839534901018,-0.007977475269662849,-0.06843346661316209,0.9637365303519931,0.25585282182973473,0.40316959188639656,0.9063426186107707,0.9569138362128662,-0.08457346964158384,0.9720938084643189,0.9342394580010306,0.18674160204020834,-0.16628366256868335,0.02214101988357106,-0.02610020924890109,-0.12959575951729407,0.8669892598426904,-0.15237237935947837,-0.03422944178030209,-0.026271054100948262,-0.030258459194911755,0.005749150946215113,-0.008122584069917211,-0.14998000314862617,0.9605842938034501,0.9892858430415006,0.7553604126287725,-0.10956636163083212,0.973760205335795,0.9604171462168798,-0.03244312016836596,0.8954895166710449,0.3482885044597083,-0.06011783816831961,0.9865145788018254,-0.20402331458131318,0.04086365020816331,0.817599516620398,0.04710838286184427,-0.08647925181365892,1.0,0.9182945232612528,0.9029646276197123,0.8656817728120737,0.9880854689113708,0.9259147317214506,0.9163361280747221,0.9069663697904486,0.9208121264825548,-0.05478075778611908,-0.042647848368690344,0.9905229300354086,-0.11002718502817699,0.9908985483843455,0.9864848457310013,-0.0626468189001585,-0.06405217721399732,0.7370644340850633,0.02917434386975096,0.677879040551729,-0.06478780386909276,0.40790173773805305,0.20653432292179996,0.7020607829438638,-0.05986116335121779,-0.042647848368690344,0.14022619885004398,0.7553604126287724,-0.02911467990926689,-0.09187698577684836,0.11002718503435874,0.40790173773805305,0.14847076675962087,0.9823247269196798,0.039084014336219844,-0.003834150452358338,0.2263227928666892,-0.006734594884270065,0.01106125442517794,-0.0054869084782481516,-0.023813169830279805,0.9158517931492115
sales_ma_6,0.8881591252804173,0.7226740655316761,0.7208329908234216,0.8837175229537445,0.8969998502045265,0.722978521232132,0.15427058602178512,0.8657264221558091,0.6906989116012934,0.5345504159332424,0.24192869503237194,0.715813296509329,0.8265220544239369,0.1491943062070853,0.795548302134926,-0.07306868570265754,0.907018780430607,-0.07458794245032468,-0.06988188968830397,0.0018310953550870924,-0.06915168629707569,0.8800299589880629,0.23377171202579808,0.4858445660429663,0.9510586056550021,0.9154794275159353,-0.013381635579443493,0.9174679719699961,0.8969998502045265,0.15427058602178512,-0.05991034428045713,-0.010116692683639036,-0.012287679679043617,-0.13721452193088304,0.9199401788632333,-0.030535892759598875,-0.04839872832566547,-0.05911953816849397,-0.030306664988027553,0.017047187620959723,0.12071040258977883,-0.1385375533785087,0.9302725319120653,0.9261019951592244,0.7136837264217724,-0.10348511077553373,0.9405943460316076,0.9309048584854298,0.08401817386002318,0.9654676019350809,0.3510721070788571,0.04933209760517982,0.9387611008559087,-0.07830648141926849,0.12546094476572228,0.9242411591327819,0.16794305297820378,0.010705608010213245,0.9182945232612528,1.0,0.9647498381072218,0.877886202339543,0.9235829942884743,0.9862938679131835,0.914246689374122,0.9921189921289851,0.9750386458774069,0.08731413036630775,0.07405685277317167,0.9328508972327606,-0.15542032399883568,0.9340320065481287,0.9201874948912833,0.07433804372174194,0.05519186492232939,0.7629195222737143,0.007906746429959392,0.7671346596026661,0.06090951036194048,0.3986859224941358,0.26448564283442794,0.7262803444098757,-0.053862683237307155,0.07405685277317167,0.10151666237406813,0.7136837264217724,-0.04194596742727829,0.06283064783259952,0.15542032400808653,0.3986859224941358,0.11008070155608482,0.9183016571098491,0.0217999842095611,0.012127711384768758,0.25747019044057945,0.006662337639216054,0.028069603445135562,-0.036199089019306914,-0.027825775203352356,0.8609502731434233
sales_lag_2,0.8742543638260248,0.7125067923512162,0.7133702389545328,0.8722159924991916,0.8848563909958668,0.7121070875807504,0.21601623129338401,0.8521291506534422,0.6913778037128397,0.5367607783004794,0.24202153633643442,0.705789924277835,0.8054645383308566,0.19745911691743817,0.788083524731714,-0.07109592111824191,0.881123948216982,-0.07666274758946029,-0.06720927109190948,0.027812521508939456,-0.0665768660062413,0.8676664713114592,0.22935923474067543,0.4711319829974699,0.930135791789675,0.8736292257621837,-0.02038298043821453,0.9318898494843935,0.8848563909958668,0.21601623129338468,-0.05341621279960815,0.006042912806433002,-0.011494096745668998,-0.137899165792774,0.9095913571551973,-0.032540861991947695,-0.05179975955983619,-0.05885162826517263,-0.029191456502676703,0.006484575732144002,0.11811132790597238,-0.13613435979479865,0.9081648625423039,0.9197885495556571,0.7094373563665602,-0.10079232092485262,0.9026885856370027,0.8913484950726757,0.09787530895511216,0.9294855922873726,0.34430112917268185,0.04891963938324772,0.9112902101543181,-0.08366258121501063,0.1187711957236352,0.8534366146202872,0.14086478156914634,0.010325658436742616,0.9029646276197123,0.9647498381072218,1.0,0.8145859449747228,0.9039860003862024,0.9787734360616619,0.8646154296945625,0.9553786872269204,0.981624547306798,0.07790574953038798,0.07081846639922038,0.9114855282875745,-0.15422749748296574,0.9158087086973788,0.8891525316368655,0.07070524577863307,0.05965389887335339,0.6993164311528983,0.0032485850513272346,0.7046761875819199,0.060594097127554404,0.3916942236070957,0.25473152606007665,0.663972844913224,-0.052477730784490736,0.07081846639922038,0.10627935481085707,0.7094373563665604,-0.04233807899927749,0.051538062636305754,0.15422749749161854,0.3916942236070957,0.11429100909980827,0.887417514661344,0.01633474649849963,0.004688100119290836,0.24277456701445807,0.007526964435481156,0.03680792620770494,-0.03243687871938079,-0.032484385196318306,0.8440514726969394
demand_lag_6,0.8327764789114388,0.6408387311767338,0.6199565168738485,0.8271750793512963,0.8270433419628297,0.6418217883588839,0.06686013342760726,0.82706785410965,0.6099045828177663,0.39621690274151106,0.23288252642769205,0.6281454751859391,0.7874649230989672,0.09755777220977796,0.7148111486215128,-0.10591568474180092,0.8441432275405599,-0.13661211081424182,-0.05255746607668503,0.01858868861464259,-0.05514988711262462,0.8091910091067688,0.20259357708767486,0.3639721225926063,0.7863448780983547,0.8964365093524183,-0.05832745836101789,0.8766808928913508,0.8270433419628297,0.06686013342760751,-0.15456392348616263,-0.023724048201137656,-0.02215081736213082,-0.09286484889298471,0.773402814240365,-0.14425842735901695,-0.07357841097082202,-0.05155015555559255,-0.013591050859675338,0.01959910784275924,-0.015203829024484432,-0.11789753540099458,0.8998167361362868,0.8732421958702603,0.6762675844739838,-0.08841294484499577,0.939514242135695,0.9393942094778384,-0.03389600409574719,0.8293957531326007,0.26339555623115374,-0.05369431694049002,0.9123554618175667,-0.1725727444257037,0.03887701081805756,0.9282608293538899,0.050308756895733414,-0.07103385562347214,0.8656817728120737,0.877886202339543,0.8145859449747228,1.0,0.8688975484577763,0.8309951245248977,0.9613332447838608,0.8759961861962033,0.8144765855732781,-0.05743273538361439,-0.036000811787716074,0.8890710149280363,-0.08929465601424207,0.8914226621860095,0.9012170860182345,-0.062239769363747977,-0.05858447551603188,0.856678539148121,-0.004770185073867751,0.8055062500960074,-0.0606963850889163,0.3273852804514715,0.21715193947085779,0.8444580868394401,-0.055122258042071874,-0.036000811787716074,0.1242974459697164,0.6762675844739836,-0.029712814477712186,-0.07866190974964031,0.08929465602170106,0.3273852804514715,0.13387130086494986,0.90670161121474,-0.008603871169371356,0.019032964785077027,0.3010577569407723,0.030036762474174365,0.061460696704222204,-0.042172311087210236,-0.04059817430073984,0.7838835492340968
ema_0.7,0.9409973871582876,0.7994829128517573,0.7839514931341459,0.9488966105548985,0.9502849634739271,0.7961737201708106,0.2398421486214474,0.9390516696411805,0.7977448172279439,0.5356640807972208,0.24626259000115858,0.7866087302163828,0.8700185533485889,0.21660390261945858,0.8913235491686438,-0.12825993807025382,0.9957528594816432,-0.15502740245995159,-0.06633696064212642,-0.013287816484055838,-0.06928943445586287,0.9571874690781301,0.25095946359734994,0.4055932495626589,0.928733006595175,0.9453997386058457,-0.0887794111868082,0.9664337769645608,0.9502849634739271,0.23984214862144726,-0.16775095966066686,0.009172762025321362,-0.02603369062611338,-0.12448388046216474,0.88554897290232,-0.1540758389975526,-0.03390323951046537,-0.03332694283914979,-0.030393136048825344,0.023003889948450533,-0.009008080648199033,-0.1516443005809648,0.9730572955328517,0.9963584504245555,0.7525233916571542,-0.11163455183601495,0.9748490744576425,0.9629652692225127,-0.033841762156146954,0.89039153317533,0.33965955715778373,-0.06089537625884196,0.9905301246496669,-0.204232417222378,0.04108886548368811,0.8216834742196105,0.045283428453798555,-0.08625910641710662,0.9880854689113708,0.9235829942884743,0.9039860003862024,0.8688975484577763,1.0,0.9326458645551368,0.923886960556392,0.9120855649305554,0.9329572190741355,-0.05581117646808673,-0.043313241455051596,0.9978907988548418,-0.11078397804945066,0.992005600689361,0.9756530604876603,-0.06319193400865322,-0.06472793659451762,0.7409968627783896,0.018151009683182603,0.6763653532396636,-0.06510420049101497,0.40486166906320026,0.19673164263471532,0.7024885070872494,-0.057462992874694856,-0.043313241455051596,0.14070600291343605,0.7525233916571543,-0.02822743577411098,-0.09214087899116316,0.11078397805481152,0.40486166906320026,0.14862249206266703,0.9725015150430443,0.043835701695737334,0.012018482040028252,0.21144651229806427,-0.0003045105664898657,0.013886001383535698,-0.020641795085283854,-0.019347895764978005,0.9305370850955924
sales_ma_3,0.8927366426786679,0.7362154484872262,0.7368794478202856,0.8918634332191969,0.9051306760585647,0.7356568481439157,0.18378662130148518,0.8718372567040071,0.7122950663490721,0.5531909483167323,0.24549891565924306,0.7288900137991634,0.8252928712699762,0.16456146274239616,0.8088318428758681,-0.07427084622621355,0.9201921271416352,-0.07220857927382042,-0.07307021875183778,0.00029357075281166316,-0.07116175266391435,0.889698151867317,0.23620535487333236,0.48373069318718825,0.9727624727663325,0.9102904080404596,-0.019593724428925874,0.9208768508107834,0.9051306760585647,0.18378662130148507,-0.05494523096525699,0.005321816200510098,-0.011697785367272113,-0.13887223816851463,0.9302173159595869,-0.03402121162148041,-0.04882691162534505,-0.05245903768680652,-0.02858843322408254,0.018823171547758602,0.12692208813174902,-0.14006740758372332,0.9295418359980177,0.9345902732731773,0.7252382237562515,-0.10678689712237911,0.9241568829448309,0.9116706005524019,0.09133665039487616,0.9691766411191602,0.3561194237137325,0.05732851219192287,0.9339393131050411,-0.08553564423559852,0.12314650155478067,0.8684508488702575,0.150997078971902,0.011282249944573535,0.9259147317214506,0.9862938679131835,0.9787734360616619,0.8309951245248977,0.9326458645551368,1.0,0.8844979858587999,0.9759153579224196,0.993270089471988,0.08418782243637966,0.07279879754490323,0.9363045290817147,-0.1586534783318241,0.9381110096126274,0.911562801140226,0.07640161404518836,0.06266641146763015,0.7135438845132163,0.007601897810083215,0.7142968333770852,0.0673122017500121,0.40445552615237884,0.25937541547953696,0.6730132841602542,-0.05539266029438178,0.07279879754490323,0.1125797128285354,0.7252382237562515,-0.03944295932442051,0.054725590553003314,0.15865347834046573,0.40445552615237884,0.12067789827965146,0.9086555000170646,0.02488335253779396,0.012455640104659415,0.23532518736872254,0.0048105232110218586,0.02294503886251505,-0.032010677915677424,-0.02183498710729912,0.8731007808636799
demand_min_6,0.8822791409003538,0.6926558490766971,0.6698013372420424,0.8806499904819695,0.8825033146944854,0.6947086219292131,0.10324867672473155,0.8844485580359057,0.6480058926085821,0.42605181960270405,0.23272317894436848,0.6715069201034871,0.8291096962215813,0.12265607326013096,0.7286582021524485,-0.11037299237123403,0.9020304284376379,-0.14288277469145624,-0.05368609929709122,0.015372651157758379,-0.056073383262677384,0.8471606797710958,0.20547367517228243,0.37405553993743373,0.8455356576511665,0.9364329515854207,-0.07075069554631874,0.9248559615311541,0.8825033146944854,0.103248676724732,-0.16284796417669015,-0.05400617578845607,-0.02187545965417332,-0.0956860208384096,0.8270586933844799,-0.1519509715724093,-0.07210059971487708,-0.022582178715524703,-0.01653039059418727,0.010747790944293201,-0.020472492625747206,-0.14226115523139238,0.9517450073017316,0.9273392266863484,0.7374799469553598,-0.08895985803780121,0.9714948914136929,0.9635325907754813,-0.03752900550961611,0.8744784689968851,0.26857967332778815,-0.05480519804101462,0.9551094934464477,-0.1801732472851761,0.037599005957377106,0.8985029495259619,0.04066903448918671,-0.07432232661502679,0.9163361280747221,0.914246689374122,0.8646154296945625,0.9613332447838608,0.923886960556392,0.8844979858587999,1.0,0.9047997953848841,0.8703616849567033,-0.058814889640065274,-0.040438796692141205,0.9397361505267274,-0.09400742115238801,0.9418409583418195,0.9269494188878804,-0.06392197133251584,-0.05996918199858044,0.8433837168527905,0.008322046499262895,0.7784605887250646,-0.06215536692680464,0.33624636782051265,0.21148096285482923,0.813145932357611,-0.046514160291841945,-0.040438796692141205,0.11995887192347127,0.7374799469553598,-0.014054228488993433,-0.08280653242748759,0.09400742115752929,0.33624636782051265,0.1290459218264431,0.930706801910961,0.01129644730252082,0.008154397220920038,0.2734320033296966,0.022626893263843022,0.014210615355985126,-0.015905530913307202,-0.035749027047109076,0.8493872282899214
sales_ma_12,0.8813635493556816,0.7267301754772244,0.7203187013234816,0.8712400516645317,0.8833256603262093,0.7278404441804012,0.1420937909738909,0.8549838737510436,0.6791300735223864,0.5319044944210549,0.22389284513273144,0.7186742475450844,0.8222061664858115,0.13834320862933608,0.7929695429729164,-0.06298342849035944,0.8948497036940771,-0.06324285500976902,-0.07110315936888992,-0.0012205231800595285,-0.07057416394469322,0.8676505089158588,0.23829644382966098,0.498946250780503,0.9390421388549842,0.9072612753602225,0.00045397475049880503,0.9072388869578621,0.8833256603262093,0.14209379097389113,-0.042776711543109164,-0.017376656187979237,-0.011706242282874054,-0.13850490305425905,0.9070933118556574,-0.011637029799344134,-0.04121655482673202,-0.08740376648331756,-0.028678115402896494,0.00811724141524579,0.13895007698608827,-0.1447352928183346,0.9201143118326596,0.9147252510901149,0.6787701532084859,-0.10466140542753505,0.9336010392672248,0.9363824774702709,0.10051269096047064,0.9563784831422792,0.3595522672069329,0.06464882352687204,0.9318657573308831,-0.06524039261120096,0.14076551521696087,0.9202321292395929,0.17762098744208324,0.025483183089013896,0.9069663697904486,0.9921189921289851,0.9553786872269204,0.8759961861962033,0.9120855649305554,0.9759153579224196,0.9047997953848841,1.0,0.9641569858762442,0.11092457050946353,0.09288319575659638,0.9226176591889451,-0.15975071252957534,0.9235928917991428,0.9129475308946509,0.09481789294290192,0.07186843223287998,0.7944545575810348,0.011966231936403893,0.7968426994056238,0.07862222061467888,0.40614958695726555,0.2569863233657185,0.7577002028905429,-0.06209779420209473,0.09288319575659638,0.0804685712886425,0.6787701532084859,-0.06436574496140154,0.08375782478965861,0.15975071254010673,0.40614958695726555,0.08895558355561523,0.9153675186824722,0.02400346741905855,0.0032344430801885924,0.2582290440657144,-0.004170739957857842,0.033842428647746246,-0.04421134525093303,-0.030410956454639107,0.8477789525289908
